,lat,long,elev,d_distance,d_height,slope,slope_angle,d_calories,calories_sum,distance_sum
0,40.83477,-73.94735,25.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,40.83479,-73.94737,24.97,2.7869513368669345,-0.19000000000000128,-0.06817485382202532,-3.9000965601750424,0.12942262516513198,0.12942262516513198,2.7869513368669345
2,40.83472,-73.94747,26.01,11.45419851855974,1.0400000000000027,0.0907964008406913,5.1880251008689084,0.9388331732324507,1.0682557983975827,14.241149855426675
3,40.83444,-73.94766,26.27,34.97621998104776,0.259999999999998,0.007433622047805103,0.4259073249166446,1.7390289611459422,2.807284759543525,49.21736983647444
4,40.83353,-73.94553,32.0,205.66462533540414,5.73,0.027860892414800754,1.5958987064826609,12.265611635955537,15.072896395499061,254.88199517187857
5,40.83349,-73.94543,32.55,9.51053673165598,0.5499999999999972,0.057830595214391316,3.309762618549247,0.6685016333749056,15.741398028873967,264.3925319035346
6,40.83349,-73.94543,32.55,0.0,0.0,0.0,0.0,0.0,15.741398028873967,264.3925319035346
7,40.83349,-73.94543,32.55,0.0,0.0,0.0,0.0,0.0,15.741398028873967,264.3925319035346
8,40.83346,-73.94545,32.68,3.733845803446793,0.13000000000000256,0.03481664933243809,1.9940415986992437,0.23192175439885554,15.973319783272823,268.1263777069814
9,40.83343,-73.94547,32.96,3.733846147720105,0.28000000000000114,0.07498969934017495,4.288566445251535,0.2851685300348352,16.25848831330766,271.8602238547015
10,40.83291,-73.94586,37.0,66.44059825942236,4.039999999999999,0.06080619539615692,3.4796540347138847,4.740305045851971,20.99879335915963,338.30082211412383
11,40.83281,-73.94594,37.0,12.989681729718928,0.0,0.0,0.0,0.6458511736342537,21.644644532793883,351.29050384384277
12,40.83251,-73.94616,38.42,38.12545616921062,1.4200000000000017,0.03724545599396044,2.1330214729096735,2.4010321070670466,24.04567663986093,389.4159600130534
13,40.8325,-73.94616,38.47,1.1112511341905273,0.04999999999999716,0.044994329779846604,2.5762476070544147,0.07304454411944729,24.118721183980377,390.5272111472439
14,40.83152,-73.94687,43.08,124.19152940059763,4.609999999999999,0.03712008397231169,2.1258481028124883,7.81569025709399,31.934411441074367,514.7187405478415
15,40.8315,-73.94688,43.06,2.3762326107231067,-0.01999999999999602,-0.00841668442295717,-0.48222910801468555,0.1181470533609997,32.05255849443537,517.0949731585647
16,40.8309,-73.94734,41.0,77.08123516023471,-2.0600000000000023,-0.026725051768017486,-1.5308682797694635,3.579558664495176,35.63211715893054,594.1762083187994
17,40.83088,-73.94734,41.0,2.2225022697948127,0.0,0.0,0.0,0.11050353112715042,35.74262069005769,596.3987105885942
18,40.83066,-73.94749,39.22,27.509128880902427,-1.7800000000000011,-0.06470579303715156,-3.7022077571181238,1.2774904350410374,37.02011112509873,623.9078394694966
19,40.83066,-73.9475,39.13,0.8408229374406344,-0.0899999999999963,-0.10703799336629144,-6.109563437994409,0.03904679296803244,37.05915791806676,624.7486624069372
20,40.83026,-73.94779,37.87,50.69894479327247,-1.2600000000000051,-0.0248525882567718,-1.4236553578976008,2.354397237385531,39.41355515545229,675.4476072002097
21,40.82965,-73.94824,35.23,77.63154334005262,-2.6400000000000006,-0.034006795258931036,-1.9476952625716286,3.605114306009156,43.01866946146145,753.0791505402624
22,40.82963,-73.94825,35.0,2.376241001986255,-0.22999999999999687,-0.09679152906112815,-5.5285241859987355,0.11034973751921255,43.129019198980664,755.4553915422487
23,40.82963,-73.94825,35.0,0.0,0.0,0.0,0.0,0.0,43.129019198980664,755.4553915422487
24,40.82903,-73.94869,34.15,76.25181382158392,-0.8500000000000014,-0.011147275814170856,-0.6386654042014639,3.7912648264305244,46.92028402541119,831.7072053638326
25,40.8284,-73.94916,34.02,80.39311303413116,-0.12999999999999545,-0.0016170539377521496,-0.09265028512231734,3.997171561672152,50.917455587083346,912.1003183979637
26,40.82778,-73.94961,34.21,78.60424405835617,0.18999999999999773,0.002417172282185435,0.1384935003993177,3.9082284180661864,54.82568400514953,990.7045624563199
27,40.82777,-73.94962,34.18,1.393529266041399,-0.030000000000001137,-0.021528073167219653,-1.23327723303183,0.06471380159018852,54.89039780673972,992.0980917223612
28,40.8275,-73.94981,34.05,33.992220863738005,-0.13000000000000256,-0.0038244044283285736,-0.2191211646047617,1.6901042070223993,56.58050201376212,1026.0903125860993
29,40.82749,-73.94982,34.1,1.393531409603086,0.05000000000000426,0.03588006675374871,2.05489488652137,0.08708397666019259,56.66758599042232,1027.4838439957025
30,40.82715,-73.95007,34.19,43.236896793175646,0.0899999999999963,0.002081555492534829,0.11926417229253873,2.149752481947826,58.817338472370146,1070.7207407888782
31,40.82715,-73.95008,34.11,0.8408674459676858,-0.0799999999999983,-0.09513984681370655,-5.4347533589623565,0.039048859889810744,58.856387332259956,1071.5616082348458
32,40.8267,-73.95041,34.0,57.189348659052875,-0.10999999999999943,-0.0019234350902611096,-0.11020457693508239,2.843472897901945,61.6998602301619,1128.7509568938988
33,40.82669,-73.95041,34.0,1.1112511348974063,0.0,0.0,0.0,0.05525176556357521,61.75511199572548,1129.8622080287962
34,40.82659,-73.95049,34.0,12.990008483948692,0.0,0.0,0.0,0.6458674199601587,62.40097941568564,1142.852216512745
35,40.82649,-73.95056,34.0,12.575149734081585,0.0,0.0,0.0,0.6252405088418439,63.02621992452748,1155.4273662468265
36,40.82649,-73.95057,34.0,0.8408758147399575,0.0,0.0,0.0,0.04180861726488291,63.068028541792366,1156.2682420615665
