,lat,long,elev,d_distance,d_height,slope,slope_angle,d_calories,calories_sum,distance_sum,seg_id,segment
63,40.82207,-73.95379,31.67,8.842410090068379,0.0600000000000022,0.0067854803598617,0.3887734199306014,0.4396474873868678,90.8027078347947,1717.6109992348906,2,139_125
64,40.82207,-73.95379,31.67,0.0,0.0,0.0,0.0,0.0,90.8027078347947,1717.6109992348906,2,139_125
65,40.82201,-73.95384,31.67,7.882564476927232,0.0,0.0,0.0,0.3919236532965684,91.19463148809128,1725.4935637118178,2,139_125
66,40.82184,-73.95396,31.23,21.417573638981093,-0.4400000000000013,-0.0205438770710786,-1.176911897402912,0.9946060300215458,92.18923751811282,1746.911137350799,2,139_125
67,40.82184,-73.95396,31.23,0.0,0.0,0.0,0.0,0.0,92.18923751811282,1746.911137350799,2,139_125
68,40.8215,-73.9542,30.49,42.83518383740272,-0.740000000000002,-0.0172755182470782,-0.9897158341973988,2.129779183960359,94.31901670207318,1789.7463211882016,2,139_125
69,40.82144,-73.95425,30.5,7.882583751994516,0.0100000000000015,0.0012686195687386,0.0726865081026656,0.3919246116591431,94.71094131373232,1797.6289049401962,2,139_125
70,40.82143,-73.95425,30.4,1.1112511356042851,-0.1000000000000014,-0.089988659445214,-5.142120012120529,0.0516051490692058,94.76254646280154,1798.7401560758003,2,139_125
71,40.82139,-73.95428,30.01,5.111036050195908,-0.389999999999997,-0.0763054684353181,-4.363525493227913,0.2373502881731748,94.99989675097471,1803.8511921259965,2,139_125
72,40.82087,-73.95466,29.0,66.03249392138407,-1.0100000000000016,-0.0152954998368299,-0.8762992530432198,3.283156938291315,98.28305368926604,1869.8836860473805,2,139_125
73,40.82082,-73.95469,29.05,6.102188926910624,0.0500000000000007,0.0081937810511734,0.4694585664973525,0.3034028055642324,98.58645649483026,1875.9858749742912,2,139_125
74,40.82081,-73.9547,29.06,1.393582517561365,0.009999999999998,0.0071757501791117,0.4111331435944751,0.0692893731540765,98.65574586798434,1877.3794574918525,2,139_125
75,40.82077,-73.95473,29.0,5.111047690371832,-0.0599999999999987,-0.0117392761004806,-0.672580080009461,0.2541229429644167,98.90986881094877,1882.4905051822243,2,139_125
76,40.82035,-73.95505,29.0,53.87483697022866,0.0,0.0,0.0,2.6786743055427555,101.58854311649152,1936.365342152453,2,139_125
77,40.82034,-73.95505,29.0,1.1112511341905271,0.0,0.0,0.0,0.0552517655284289,101.64379488201992,1937.4765932866435,2,139_125
78,40.82025,-73.95512,28.49,11.605094291238522,-0.5100000000000016,-0.04394621768692,-2.5163137386489924,0.5389264421636684,102.1827213241836,1949.081687577882,2,139_125
79,40.82016,-73.95519,28.0,11.605098343345476,-0.4899999999999984,-0.0422228218583749,-2.417753410612667,0.5389266303385793,102.72164795452218,1960.6867859212275,2,139_125
80,40.82005,-73.95526,27.54,13.567371721096755,-0.4600000000000008,-0.033904871883529,-1.941862208835382,0.6300522156621191,103.3517001701843,1974.2541576423243,2,139_125
81,40.81891,-73.95608,20.49,144.23538655138432,-7.050000000000001,-0.0488784352339806,-2.7983009911167094,6.698115651410465,110.04981582159476,2118.4895441937088,2,139_125
82,40.81885,-73.95612,20.0,7.468025014530052,-0.4899999999999984,-0.0656130635672265,-3.7539707530805098,0.3468059845156528,110.39662180611042,2125.957569208239,2,139_125
83,40.81879,-73.95617,20.0,7.882673360735412,0.0,0.0,0.0,0.3919290670347004,110.78855087314513,2133.840242568974,2,139_125
84,40.81828,-73.95654,17.64,64.65395949711828,-2.3599999999999994,-0.0365020181030859,-2.090483459147881,3.002451120960024,113.79100199410512,2198.4942020660924,2,139_125
85,40.81823,-73.95658,17.0,6.495224471615375,-0.6400000000000006,-0.0985339310129849,-5.627413235355569,0.3016303123176512,114.0926323064228,2204.989426537708,2,139_125
